Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Namibia,NAM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.46809,82.97872,58.73016,68.78307,79.8995,89.32039,85.43689,92.75362,98.55073,100,94.78673,91.46919,95.7346,96.20853,95.26067,78.09524,89.04762,89.52381,82.85714,88.20755,79.71698,87.26415
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2741809,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2268074,0.2315082,0.2001131,0.2068148,0.2126011,0.2212777,0.2202831,0.2385149,0.2437513
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.166212,1.12773,1.067156,1.036491,1.084265,1.00747,1.383553,1.453984,1.061804,1.0264,1.054115,0.6013344,0.5437602,0.5790772,0.5188398,0.7876214,0.7728432,0.9350108
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,89.32039,84.95145,84.54106,87.43961,83.65385,96.68246,98.5782,84.36019,85.30806,85.78199,66.19048,62.38095,65.71429,64.7619,72.16982,72.16982,80.66038
Nauru,NRU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,52.76382,51.45631,47.57281,44.92754,42.99517,41.34615,61.61137,67.29858,48.81517,43.12796,48.81517,36.66667,33.33333,32.38095,30,44.33962,51.88679,55.18868
Nauru,NRU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,98.09524,98.09524,99.04762,97.61905,99.52831,96.69811,98.58491
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,0.5575971,0.587246,0.6212457,0.6434327,0.6519307,0.662381,0.5583638,0.4849204,0.6064732,0.6356432,0.5989777,0.511646,0.5485966,0.5705906,0.5809537,0.5223909,0.3992306,0.4131434
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0709617,-0.7283314,-1.165416,-1.721528,-1.891537,-2.149072,-2.099816,-1.894413,-1.883255,-1.834441,-1.619923,-1.583971,-1.416444,-1.381232,-1.129146,-0.7245995,-0.9983346,-0.846812,-0.6106943,-0.5617288,-0.4538026,-0.1973841
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,4,4,4,4,4,6,6,6,7,7,7,7,7,8,8,7,6
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.74468,21.80851,13.75661,4.761905,4.522613,2.912621,1.941748,4.347826,4.830918,6.730769,7.582938,7.582938,8.056872,8.530806,14.69194,21.42857,14.28571,17.14286,25.71428,26.41509,28.77358,41.50943
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,20.74468,10.6383,3.703704,0,0,0.4854369,0.4854369,0.4830918,1.932367,1.923077,2.843602,3.791469,4.265403,5.21327,7.582938,12.38095,9.047619,10.95238,13.80952,14.62264,18.86792,25.4717
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,68.61702,44.14894,31.74603,19.04762,10.55276,5.339806,6.310679,11.5942,9.178744,10.57692,13.27014,12.32228,16.58768,17.53555,21.80095,30,22.85714,26.66667,36.66667,39.15094,43.39622,52.35849
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3051023,0.3040168,0.3233071,0.3006447,0.2996329,0.2615881,0.2543235,0.2549746,0.2312966,0.2383488,0.2031569,0.2116103,0.2159673,0.2180697,0.2182396,0.2204614,0.2280308
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.525928,1.594169,1.760102,1.306484,1.162664,1.017081,0.9889213,0.9029117,0.7785201,0.8650271,0.9449179,0.9407501,1.113631,1.187465,1.143815,1.045115,0.9261193,0.9122675,0.9211125,0.8542672,0.8475496,0.8503547
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,8,7
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,100,100,100,93.65079,87.43719,81.5534,79.12621,75.84541,73.42995,76.44231,81.99052,81.51659,89.57346,91.46919,90.99526,86.19048,80.47619,77.61905,80.47619,76.41509,75.9434,74.0566
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,76.59574,81.91489,90.47619,75.13228,69.84924,63.59223,64.07767,59.42029,55.55556,58.65385,63.98104,64.45498,68.72038,72.98578,69.19431,69.52381,65.2381,65.2381,65.2381,63.20755,60.84906,60.37736
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,99.49749,98.54369,99.02913,96.13527,92.75362,95.67308,94.78673,95.26067,99.05213,99.52607,99.05213,97.14286,94.7619,93.33334,94.28571,91.98113,92.92453,93.39622
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.6863837,0.8221932,1.107798,1.086767,1.116136,0.8700855,0.9598802,1.205775,1.078248,0.6764035,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,1,2,2,2,2,2,2,2,2,1,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,70.38835,72.33009,89.37198,89.37198,89.42308,78.67299,81.99052,91.94313,87.67773,67.29858,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,43.68932,54.36893,60.86956,63.28502,65.38461,53.08057,57.8199,68.24644,63.98104,46.91943,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,97.57281,99.02913,100,100,100,98.10426,99.05213,99.52607,99.52607,94.78673,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,0.4263886,0.3702046,0.3637845,0.3310883,0.3330689,0.3493391,0.349874,0.3359819,0.301696,0.3936894,..,..,..,..,..,..,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.341311,1.315323,1.362312,1.322602,1.189064,1.50064,1.253895,1.25541,1.243147,1.162778,1.070571,1.236489,1.376731,1.361366,1.453927,1.467928,1.525453,1.519183,1.595223,1.533905,1.411302,1.486
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,10,10,9,8
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.68085,93.61702,93.65079,94.17989,93.46734,99.02913,91.74757,94.2029,94.68599,91.82692,86.72986,91.46919,97.63033,96.68246,98.5782,99.52381,99.04762,99.52381,98.57143,99.0566,96.69811,97.64151
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,71.2766,72.87234,76.19048,75.66138,70.35176,83.00971,70.38835,73.42995,77.29469,72.11539,69.66824,75.35545,81.04266,82.93839,87.20379,90.47619,92.38095,91.90476,94.28571,91.98113,88.67924,91.03773
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,99.49749,100,100,100,100,100,99.05213,99.52607,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,100,99.52831,99.52831,99.52831
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2062744,0.20703,0.2094824,0.2158216
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5161326,-0.4901445,-0.0639832,-0.0892388,-0.3670515,-0.3412703,-0.3387231,-0.2676195,-0.1194835,-0.2218991,-0.3056052,-0.4997092,-0.2697358,-0.3487776,-0.2492159,-0.0407801,-0.0866075,-0.0887977,-0.0488942,-0.9523925,-1.004794,-0.6496124
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,6,6,6,7,7,7,8,8,8,8,7,8,8,7,6
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,28.19149,30.31915,42.32804,44.97355,34.17085,34.46602,36.40777,36.71498,39.61353,37.5,33.64929,27.96209,38.38863,36.96682,37.91469,43.33333,43.33333,43.80952,44.28571,14.62264,14.15094,23.11321
Nicaragua,NIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.29787,15.95745,26.45503,26.98413,22.11055,21.35922,22.81553,25.12077,27.05314,24.03846,21.80095,18.95735,25.59242,23.22275,25.11848,30.47619,30.95238,29.52381,30,10.37736,9.433962,13.67924
Nicaragua,NIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,50,48.40425,68.25397,60.84656,47.23618,49.02913,50,51.20773,54.58937,52.88462,47.8673,41.70616,50.23697,45.49763,51.18483,57.61905,55.23809,55.23809,57.14286,25,23.58491,39.15094
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2741809,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2219843,0.2280198,0.1963862,0.2029834,0.2111211,0.21595,0.215237,0.2330146,0.2382714
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0263453,-0.3140508,0.1247925,-0.1281258,0.0426696,-0.5061947,-0.488365,-0.2274929,-0.4584392,-0.6684192,-1.15033,-1.160745,-0.8780045,-1.148131,-1.321799,-1.17584,-1.066546,-1.103307,-1.265764,-1.364558,-1.410087,-1.742846
Niger,NER,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5
Niger,NER,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,48.40425,34.57447,51.32275,42.85714,43.21608,29.12621,31.5534,40.09662,29.4686,24.03846,14.69194,13.27014,19.90521,14.69194,9.478673,10,13.33333,11.90476,10.47619,8.962264,9.433962,6.132075
Niger,NER,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,23.40425,18.08511,29.62963,22.75132,29.14573,17.96116,18.4466,25.12077,18.35749,13.46154,7.582938,8.056872,11.84834,7.109005,6.161138,8.095238,9.047619,8.571428,8.095238,6.603774,5.188679,3.773585
Niger,NER,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,68.61702,57.44681,73.54498,65.60847,65.32663,45.14563,47.08738,53.62319,41.54589,37.01923,21.32701,22.27488,30.80569,21.80095,18.00948,18.57143,21.90476,20,16.19048,13.20755,13.67924,10.37736
Niger,NER,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.3166145,0.3122984,0.286113,0.2663967,0.2692516,0.2523852,0.2493229,0.2493356,0.2330371,0.2382643,0.2055897,0.2105385,0.2161667,0.2246238,0.2242225,0.2385149,0.2437513
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.055459,-0.5863729,-1.456143,-1.625118,-1.633998,-1.753987,-1.667195,-2.034141,-2.011331,-1.860629,-1.995072,-2.211123,-1.956455,-2.042074,-2.088478,-2.130276,-1.925443,-1.87771,-1.999155,-2.101823,-1.920183,-1.859349
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.95745,26.59575,9.523809,7.407407,6.030151,4.854369,6.310679,2.415459,3.864734,5.288462,4.265403,2.843602,3.317536,3.317536,3.791469,5.238095,6.190476,6.190476,5.238095,4.716981,4.716981,4.716981
Nigeria,NGA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.382979,13.29787,1.587302,1.058201,2.512563,2.427185,1.456311,0.4830918,0.9661836,1.923077,1.421801,0.9478673,1.895735,1.895735,1.421801,2.380952,2.857143,4.285714,2.380952,1.415094,2.830189,2.35849
Nigeria,NGA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,31.91489,43.61702,19.57672,17.46032,16.0804,12.62136,13.59223,8.212561,7.729469,9.615385,7.582938,4.265403,5.21327,5.687204,6.161138,6.190476,7.619048,8.571428,8.095238,6.603774,8.018867,9.905661
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2406776,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,1.144706,1.322361,..,..,..,..,..,..,..,0.9891694,1.326901,1.350626
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,1,1,..,..,..,..,..,..,..,1,1,1
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,90.04739,94.78673,..,..,..,..,..,..,..,84.90566,94.81132,95.75471
Niue,NIU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,42.65403,54.50237,..,..,..,..,..,..,..,38.20755,63.20755,62.26415
Niue,NIU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,100,100,..,..,..,..,..,..,..,100,100,100
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,0.7230061,0.6129675,..,..,..,..,..,..,..,0.7333906,0.4785042,0.506315
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4802969,-0.7122034,-0.6167216,-1.037648,-0.9884639,-0.8526914,-1.158372,-0.7379375,-0.4257974,-0.2960467,-0.2992437,-0.5185171,-0.6179638,-0.4926495,-0.4160764,0.2563829,-0.2870161,-0.3512047,-0.2543324,-0.2087288,0.0043563,0.0983495
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,4,5,5,5,5,5,5,5,5,6,6,6,6,7,6,6,6,5
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.25532,22.34043,26.98413,18.51852,20.1005,19.90291,15.53398,24.15459,30.43478,35.09615,34.59716,27.01422,27.48815,30.80569,33.17535,56.66667,35.71429,32.85714,36.66667,39.15094,46.69811,50.4717
North Macedonia,MKD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.23404,10.6383,13.22751,7.936508,9.045226,10.67961,6.310679,13.52657,18.35749,19.71154,20.85308,17.06161,15.63981,19.43128,19.90521,42.38095,22.85714,21.42857,24.28572,25,31.13208,36.32076
North Macedonia,MKD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,53.19149,41.48936,43.91534,29.62963,29.64824,32.03883,25.72816,36.23188,42.99517,49.03846,51.18483,43.12796,39.33649,41.23223,45.49763,65.71429,49.52381,47.14286,51.42857,52.83019,58.96227,61.79245
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4095134,0.384086,0.3783315,0.3374409,0.305494,0.2981561,0.293673,0.2836421,0.2750877,0.2770002,0.2845007,0.2737861,0.2671853,0.2402494,0.2479616,0.2079586,0.2169023,0.2159673,0.228036,0.2271018,0.241348,0.2478092
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.456473,1.438815,1.53392,1.610245,1.205565,1.197584,1.296116,1.253358,1.145414,1.28515,1.27541,1.332312,1.337977,1.32747,1.352092,1.119959,1.161716,1.200074,1.170479,1.141179,1.170565,1.248287
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.46809,98.40426,96.2963,98.4127,94.47236,92.23301,93.68932,93.71981,91.78744,95.67308,93.36493,95.26067,97.15639,95.26067,95.7346,89.52381,91.42857,93.33334,90.47619,90.56604,91.98113,94.33962
Norway,NOR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,73.93617,76.06383,80.95238,86.77248,70.35176,72.33009,74.27184,73.42995,71.98067,76.44231,78.67299,81.04266,76.77725,79.14692,81.51659,73.80952,72.38095,74.28571,74.7619,72.16982,74.0566,75.47169
Norway,NOR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,99.49749,100,100,100,100,100,100,100,99.52607,99.52607,99.52607,98.09524,98.57143,99.52381,98.09524,98.1132,97.64151,99.0566
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8744729,0.8551552,1.122518,0.9267926,1.061241,1.115456,0.9457167,0.8406475,0.9390239,0.9222303,0.8266353,0.5902417,0.4324405,0.4620771,0.4595302,0.7349073,0.7833398,0.760053,0.7543823,0.6477199,0.5875344,0.3737737
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,5,5,5,6,6,7,7,7,7,7,7,7,7,6,6,6,5
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,75,75.53191,83.06879,79.36508,84.92462,86.8932,78.64078,73.42995,79.22705,79.32692,75.82938,65.87678,61.61137,61.61137,62.55924,70,71.42857,72.85714,71.90476,66.03773,66.50944,57.54717
Oman,OMN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,54.78724,56.91489,69.84127,61.37566,64.32161,66.99029,61.16505,56.52174,61.83575,60.57692,60.66351,51.65877,48.81517,48.81517,48.81517,59.04762,60.47619,59.52381,60,56.13208,54.71698,45.28302
Oman,OMN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.46809,96.2766,98.9418,95.2381,99.49749,99.51456,99.02913,95.65218,98.55073,99.03846,92.41706,82.93839,71.09005,72.98578,72.03792,87.61905,89.52381,90.47619,89.52381,85.84906,82.07547,72.16982
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.2934836,0.2874605,0.2798058,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2268074,0.2315082,0.2001131,0.2068148,0.2126011,0.2246238,0.2242225,0.2385149,0.2437513
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.124412,-1.12079,-1.103032,-1.640733,-1.548632,-1.58314,-1.753717,-2.025916,-2.429894,-2.572858,-2.644811,-2.675933,-2.810035,-2.677004,-2.603302,-2.401279,-2.482708,-2.483173,-2.406306,-2.269401,-2.265187,-1.853356
